utc,buy,sell,vol_btc,last
2019-01-01 16:53:02.591641,190.23,192.08,1348.83709527,192.85
2019-01-01 16:54:02.623455,190.31,192.08,1348.83709527,192.85
2019-01-01 16:55:02.611895,190.10,192.10,1348.83709527,192.85
2019-01-01 16:56:02.630483,190.20,192.10,1348.83709527,192.85
2019-01-01 16:57:03.220418,190.29,192.10,1348.83709527,192.85
2019-01-01 16:58:03.084197,190.37,191.84,1348.83709527,192.85
2019-01-01 16:59:03.176193,190.48,191.84,1345.44352248,192.85
2019-01-01 17:00:03.481482,190.55,191.84,1335.52439224,192.85
2019-01-01 17:01:02.834228,190.04,193.20,1335.42439223,192.85
2019-01-01 17:02:02.969738,190.03,192.96,1335.42439223,192.85
2019-01-01 17:03:02.953938,190.02,192.79,1335.42439223,192.85
2019-01-01 17:04:03.447278,190.11,193.06,1335.42439223,192.85
2019-01-01 17:05:03.466926,190.21,192.91,1335.42439223,192.85
2019-01-01 17:06:02.593893,190.30,192.90,1335.42439223,192.85
2019-01-01 17:07:02.717869,190.10,192.16,1335.42439223,192.85
2019-01-01 17:08:02.735936,190.23,192.16,1335.42439223,192.85
2019-01-01 17:09:02.861820,190.32,192.16,1335.42439223,192.85
2019-01-01 17:10:03.022254,190.42,192.16,1325.27976328,192.85
2019-01-01 17:11:03.313122,190.09,192.16,1322.98350323,192.85
2019-01-01 17:12:03.429571,190.18,192.16,1322.98350323,192.85
2019-01-01 17:13:03.441937,190.27,192.16,1316.06976318,192.85
2019-01-01 17:14:03.501355,190.42,192.16,1316.06976318,192.85
2019-01-01 17:15:03.220803,190.51,192.16,1311.92435518,190.48
2019-01-01 17:16:03.304099,190.19,192.16,1311.92435518,190.48
2019-01-01 17:17:03.388774,190.36,192.92,1305.77365517,190.48
2019-01-01 17:18:03.405974,190.53,193.19,1305.77365517,190.48
2019-01-01 17:19:03.485542,190.02,193.12,1305.77365517,190.48
2019-01-01 17:20:02.737243,190.21,192.49,1305.77365517,190.48
2019-01-01 17:21:02.876131,190.33,192.49,1305.67533146,190.48
2019-01-01 17:22:02.894240,190.49,192.48,1305.67533146,190.48
2019-01-01 17:23:03.065218,190.68,192.48,1305.67533146,190.48
2019-01-01 17:24:03.211647,190.71,192.48,1305.65277646,190.48
2019-01-01 17:25:03.369670,190.79,192.48,1305.65277646,190.48
2019-01-01 17:26:03.471661,190.85,192.48,1305.55447916,190.48
2019-01-01 17:27:02.668596,190.25,192.48,1305.55447916,190.48
2019-01-01 17:28:02.706324,190.47,192.48,1305.55447916,190.48
2019-01-01 17:29:02.790898,190.60,192.48,1305.53193308,190.48
2019-01-01 17:30:03.081225,190.06,192.98,1303.33194318,190.48
2019-01-01 17:31:03.063274,190.13,193.13,1299.87310875,190.48
2019-01-01 17:32:03.149829,190.30,193.02,1296.55697502,190.48
2019-01-01 17:33:03.214709,190.40,193.16,1296.55697502,190.48
2019-01-01 17:34:03.212244,190.48,192.37,1284.76670698,190.48
2019-01-01 17:35:03.316264,190.57,192.37,1284.76670698,190.48
2019-01-01 17:36:02.952484,190.02,192.37,1240.12047581,190.48
2019-01-01 17:37:02.814261,190.10,192.37,1240.12047581,190.48
2019-01-01 17:38:02.966288,190.20,192.36,1240.12047581,190.48
2019-01-01 17:39:03.036920,190.30,192.36,1240.09800567,190.48
2019-01-01 17:40:03.128043,190.40,192.18,1240.09800567,190.48
2019-01-01 17:41:03.113963,190.11,192.18,1239.90327447,190.48
2019-01-01 17:42:03.187858,190.21,192.01,1239.90327447,190.48
2019-01-01 17:43:03.194361,190.30,192.00,1239.90327447,190.48
2019-01-01 17:44:03.483274,190.40,193.19,1239.83599738,190.48
2019-01-01 17:45:02.722050,190.48,191.96,1239.83599738,190.48
2019-01-01 17:46:02.784029,190.57,191.96,1239.73868268,190.48
2019-01-01 17:47:02.815764,190.05,191.96,1239.73868268,190.48
2019-01-01 17:48:02.848706,190.15,191.96,1239.73868268,190.48
2019-01-01 17:49:02.846417,190.24,191.96,1239.66607498,190.48
2019-01-01 17:50:03.073712,190.33,191.96,1239.66607498,190.48
2019-01-01 17:51:03.210898,190.07,191.77,1239.56860603,190.48
2019-01-01 17:52:03.342801,190.17,191.77,1239.56860603,190.48
2019-01-01 17:53:03.301346,190.26,192.40,1239.56860603,190.48
2019-01-01 17:54:03.420158,190.35,192.39,1239.54607362,190.48
2019-01-01 17:55:03.569114,190.45,193.11,1239.54607362,190.48
2019-01-01 17:56:02.622328,190.02,192.90,1239.44871674,190.48
2019-01-01 17:57:02.793186,190.01,192.66,1239.44871674,190.48
2019-01-01 17:58:02.829374,190.05,192.59,1239.44871674,190.48
2019-01-01 17:59:03.183796,190.14,192.57,1239.42619566,190.48
2019-01-01 18:00:03.544806,190.23,192.56,1239.42619566,190.48
2019-01-01 18:01:02.766417,189.18,192.53,1239.32873595,190.48
2019-01-01 18:02:03.103697,189.04,192.49,1239.32873595,190.48
2019-01-01 18:03:02.814356,189.13,192.41,1239.32873595,190.48
2019-01-01 18:04:02.943930,189.22,192.29,1239.30622483,190.48
2019-01-01 18:05:03.202269,189.08,192.12,1249.47267380,192.30
2019-01-01 18:06:03.273352,189.01,192.12,1247.53396146,192.12
2019-01-01 18:07:03.436255,189.08,193.15,1247.53396146,192.12
2019-01-01 18:08:03.520666,189.18,191.93,1247.53396146,192.12
2019-01-01 18:09:02.775524,189.26,191.93,1247.51144327,192.12
2019-01-01 18:10:03.013820,189.02,191.93,1247.51144327,192.12
2019-01-01 18:11:03.105381,189.02,191.93,1247.41398368,192.12
2019-01-01 18:12:03.404668,189.11,191.93,1247.41398368,192.12
2019-01-01 18:13:02.778530,189.20,191.85,1247.39145951,192.12
2019-01-01 18:14:03.055991,189.07,191.83,1247.39145951,192.12
2019-01-01 18:15:03.291841,189.05,191.66,1247.39145951,192.12
2019-01-01 18:16:03.498147,189.15,191.66,1247.29350252,192.12
2019-01-01 18:17:02.683642,189.04,191.64,1247.29350252,192.12
2019-01-01 18:18:02.860797,189.13,191.64,1247.27097448,192.12
2019-01-01 18:19:03.124801,189.23,193.13,1247.27097448,192.12
2019-01-01 18:20:03.334719,189.32,193.09,1247.27097448,192.12
2019-01-01 18:21:03.477735,189.08,193.00,1247.17294791,192.12
2019-01-01 18:22:03.579149,189.18,192.90,1247.17294791,192.12
2019-01-01 18:23:02.729397,189.27,192.76,1247.15042524,192.12
2019-01-01 18:24:02.799316,189.36,193.04,1247.15042524,192.12
2019-01-01 18:25:02.933602,189.46,192.99,1247.15042524,192.12
2019-01-01 18:26:02.977642,189.07,193.28,1247.05248940,192.12
2019-01-01 18:27:03.017949,189.17,193.24,1247.05248940,192.12
2019-01-01 18:28:03.152819,189.26,193.18,1247.02995274,192.12
2019-01-01 18:29:03.178463,189.35,191.96,1247.02995274,192.12
2019-01-01 18:30:03.343192,189.43,191.96,1247.02995274,192.12
2019-01-01 18:31:03.356829,189.07,191.94,1246.93192826,192.12
2019-01-01 18:32:03.516343,189.01,191.93,1246.93192826,192.12
2019-01-01 18:33:02.671569,189.00,191.92,1244.77664091,192.12
2019-01-01 18:34:02.733540,189.04,191.77,1244.77664091,192.12
2019-01-01 18:35:02.897649,189.13,191.78,1244.77664091,192.12
2019-01-01 18:36:02.994012,189.02,191.54,1244.67840697,192.12
2019-01-01 18:37:03.330032,189.07,191.34,1244.67840697,192.12
2019-01-01 18:38:03.308717,189.17,191.34,1244.65586895,192.12
2019-01-01 18:39:03.386312,189.26,191.34,1244.65586895,192.12
2019-01-01 18:40:03.473295,189.35,191.34,1244.65586895,192.12
2019-01-01 18:41:03.517160,189.13,191.34,1244.55784574,192.12
2019-01-01 18:42:03.505383,189.23,191.34,1244.55784574,192.12
2019-01-01 18:43:03.555093,189.32,191.34,1244.53530746,192.12
2019-01-01 18:44:02.601158,189.42,191.34,1244.53530746,192.12
2019-01-01 18:45:02.652610,189.51,191.34,1244.53530746,192.12
2019-01-01 18:46:02.728961,189.08,191.34,1244.43728418,192.12
2019-01-01 18:47:02.852540,189.17,191.34,1244.43728418,192.12
2019-01-01 18:48:03.000111,189.26,191.34,1244.41474619,192.12
2019-01-01 18:49:03.305788,189.35,191.34,1244.41474619,192.12
2019-01-01 18:50:02.663837,189.45,191.34,1244.41474619,192.12
2019-01-01 18:51:03.462940,189.08,191.34,1244.31672293,192.12
2019-01-01 18:52:02.623602,189.20,191.34,1243.59150131,192.12
2019-01-01 18:53:02.635898,189.29,191.34,1243.56894825,192.12
2019-01-01 18:54:02.751448,189.38,191.34,1243.56894825,192.12
2019-01-01 18:55:02.829810,189.48,191.34,1244.07851237,191.34
2019-01-01 18:56:02.936124,189.57,191.34,1243.98050580,191.34
2019-01-01 18:57:03.108593,189.67,191.34,1243.98050580,191.34
2019-01-01 18:58:03.293596,189.74,191.34,1216.55257345,191.34
2019-01-01 18:59:03.278755,188.22,191.34,1216.55257345,191.34
2019-01-01 19:00:03.422717,188.41,191.34,1216.55257345,191.34
2019-01-01 19:01:03.447266,188.51,191.34,1216.45483924,191.34
2019-01-01 19:02:03.494843,188.78,191.34,1216.45483924,191.34
2019-01-01 19:03:03.278852,188.97,191.34,1215.55229285,191.34
2019-01-01 19:04:03.345117,189.16,191.34,1215.31824388,191.34
2019-01-01 19:05:03.269679,189.34,191.34,1215.31824388,191.34
2019-01-01 19:06:03.313098,189.53,191.34,1215.22046652,191.34
2019-01-01 19:07:03.238375,189.70,191.34,1215.22046652,191.34
2019-01-01 19:08:02.741683,189.86,191.34,1215.19793553,191.34
2019-01-01 19:09:02.791984,189.96,191.34,1215.19793553,191.34
2019-01-01 19:10:02.828192,190.05,191.34,1215.19793553,191.34
2019-01-01 19:11:03.133824,188.53,191.34,1215.10037552,191.34
2019-01-01 19:12:03.176504,188.75,191.34,1215.10037552,191.34
2019-01-01 19:13:03.181201,188.93,191.34,1215.07782393,191.34
2019-01-01 19:14:03.105461,189.09,191.34,1215.07782393,191.34
2019-01-01 19:15:03.084553,189.60,191.34,1215.07782393,191.34
2019-01-01 19:16:02.978549,189.77,191.34,1214.98021397,191.34
2019-01-01 19:17:02.910234,189.93,191.34,1214.98021397,191.34
2019-01-01 19:18:02.941423,190.07,191.34,1214.95767007,191.34
2019-01-01 19:19:02.867286,189.14,191.34,1214.95767007,191.34
2019-01-01 19:20:02.881235,189.37,191.34,1214.15848110,191.34
2019-01-01 19:21:03.006116,189.56,191.34,1214.26065051,191.34
2019-01-01 19:22:03.009229,189.80,191.34,1215.11922050,191.34
2019-01-01 19:23:03.020864,189.92,191.34,1215.09667683,191.34
2019-01-01 19:24:02.954119,190.07,191.34,1215.09667683,191.34
2019-01-01 19:25:02.937008,190.17,191.34,1214.99907216,191.34
2019-01-01 19:26:02.853076,190.24,191.34,1214.94180085,191.34
2019-01-01 19:27:02.964705,190.33,191.34,1214.94180085,191.34
2019-01-01 19:28:02.959621,190.42,191.34,1214.91926655,191.34
2019-01-01 19:29:02.984708,190.54,191.34,1214.91926655,191.34
2019-01-01 19:30:03.002954,190.59,191.34,1214.86661527,191.34
2019-01-01 19:31:03.215139,190.55,191.34,1214.82169796,191.34
2019-01-01 19:32:03.197765,190.64,191.34,1214.82169796,191.34
2019-01-01 19:33:03.209078,190.60,191.34,1214.99916046,191.34
2019-01-01 19:34:03.157775,190.70,191.34,1205.55760040,191.34
2019-01-01 19:35:03.147360,190.52,191.34,1205.46002913,191.34
2019-01-01 19:36:03.197043,190.61,191.34,1174.63558949,191.34
2019-01-01 19:37:03.149602,190.70,191.34,1174.63558949,191.34
2019-01-01 19:38:03.169531,191.00,191.34,1174.61304903,191.34
2019-01-01 19:39:03.225463,191.04,191.34,1174.61304903,191.34
2019-01-01 19:40:03.217534,191.04,191.34,1174.51538499,191.34
2019-01-01 19:41:03.405938,191.36,193.30,1174.51539086,191.34
2019-01-01 19:42:03.434348,191.54,193.50,1174.51539086,191.34
2019-01-01 19:43:03.430264,191.63,194.00,1174.74200520,194.00
2019-01-01 19:44:03.444492,191.73,193.99,1176.04200520,191.68
2019-01-01 19:45:03.385008,191.85,193.99,1173.89822433,191.68
2019-01-01 19:46:03.286571,191.96,194.00,1167.43082013,194.00
2019-01-01 19:47:03.371133,192.10,194.00,1159.91647006,194.00
2019-01-01 19:48:02.719490,192.18,194.00,1154.89373452,194.00
2019-01-01 19:49:02.690908,192.27,193.99,1154.89373452,194.00
2019-01-01 19:50:02.624023,192.36,193.98,1154.89373452,194.00
2019-01-01 19:51:02.793271,191.17,193.98,1154.89373452,194.00
2019-01-01 19:52:02.765674,191.40,193.99,1154.89373452,194.00
2019-01-01 19:53:02.877222,191.65,193.99,1154.89373452,194.00
2019-01-01 19:54:02.794196,191.86,194.00,1154.89373452,194.00
2019-01-01 19:55:03.001803,192.27,194.00,1114.80957980,194.00
2019-01-01 19:56:02.941956,192.57,194.00,1117.29204608,194.00
2019-01-01 19:57:03.040362,192.70,194.00,1117.29204608,194.00
2019-01-01 19:58:03.274940,192.86,194.00,1115.13693600,194.00
2019-01-01 19:59:03.429856,192.96,194.00,1115.13693600,194.00
2019-01-01 20:00:03.263977,193.11,194.00,1116.33693600,194.00
2019-01-01 20:01:03.223013,193.38,194.00,1117.33451332,194.00
2019-01-01 20:02:03.234437,193.53,194.00,1117.33451332,194.00
2019-01-01 20:03:03.218011,195.73,197.00,1124.03060632,197.00
2019-01-01 20:04:03.307355,195.96,197.98,1124.83718791,197.98
2019-01-01 20:05:03.274367,196.23,197.98,1124.83718791,197.98
2019-01-01 20:06:03.182046,196.48,197.98,1124.78716091,197.98
2019-01-01 20:07:03.159818,196.57,197.98,1124.78716091,197.98
2019-01-01 20:08:03.100688,195.79,197.96,1124.78716091,197.98
2019-01-01 20:09:03.082665,196.02,197.98,1124.78716091,197.98
2019-01-01 20:10:03.067486,196.11,197.98,1124.78716091,197.98
2019-01-01 20:11:03.100663,196.49,197.98,1124.78716091,197.98
2019-01-01 20:12:03.244469,197.06,200.00,1140.72196090,200.00
2019-01-01 20:13:03.255680,197.72,200.99,1148.61156090,201.00
2019-01-01 20:14:03.389374,199.30,200.99,1148.61156090,201.00
2019-01-01 20:15:03.357766,198.61,200.48,1148.61156090,201.00
2019-01-01 20:16:03.530824,199.41,200.48,1148.61156090,201.00
2019-01-01 20:17:02.658639,199.97,200.48,1155.57173473,199.44
2019-01-01 20:18:02.568266,200.48,201.00,1155.63353840,200.48
2019-01-01 20:19:02.656947,198.05,201.00,1155.66321516,200.48
2019-01-01 20:20:02.674373,198.58,201.00,1155.66321516,200.48
2019-01-01 20:21:02.752481,198.77,201.00,1155.41321516,200.48
2019-01-01 20:22:02.922329,198.54,201.00,1155.41321516,200.48
2019-01-01 20:23:03.030880,198.51,201.00,1155.41321516,200.48
2019-01-01 20:24:03.366470,198.51,200.99,1155.41321516,200.48
2019-01-01 20:25:03.271142,198.50,200.94,1155.41321516,200.48
2019-01-01 20:26:03.263344,198.50,200.82,1155.41321516,200.48
2019-01-01 20:27:03.185416,198.50,200.70,1155.41321516,200.48
2019-01-01 20:28:03.223122,198.50,200.58,1155.41321516,200.48
2019-01-01 20:29:03.225014,198.50,200.98,1155.41321516,200.48
2019-01-01 20:30:03.269095,198.50,200.50,1155.41321516,200.48
2019-01-01 20:31:03.334476,198.50,200.49,1155.41321516,200.48
2019-01-01 20:32:03.289212,198.50,199.99,1155.41321516,200.48
2019-01-01 20:33:03.235830,198.50,200.98,1155.41321516,200.48
2019-01-01 20:34:03.313177,198.50,200.84,1155.41321516,200.48
2019-01-01 20:35:03.253497,198.50,200.72,1155.41321516,200.48
2019-01-01 20:36:03.233040,198.50,200.61,1155.41321516,200.48
2019-01-01 20:37:03.290761,198.50,200.88,1155.41321516,200.48
2019-01-01 20:38:03.275358,198.50,200.78,1155.41321516,200.48
2019-01-01 20:39:03.244113,198.50,200.66,1155.41321516,200.48
2019-01-01 20:40:03.229416,198.50,200.96,1155.41321516,200.48
2019-01-01 20:41:03.164004,198.50,200.90,1155.41321516,200.48
2019-01-01 20:42:03.184213,198.50,200.80,1155.41321516,200.48
2019-01-01 20:43:03.186636,198.50,200.68,1155.41321516,200.48
2019-01-01 20:44:03.190563,198.50,200.56,1154.95702061,200.60
2019-01-01 20:45:03.240799,198.50,200.44,1152.87277247,200.60
2019-01-01 20:46:03.294813,198.50,200.96,1152.87277247,200.60
2019-01-01 20:47:03.138002,198.50,200.84,1152.87277247,200.60
2019-01-01 20:48:03.344546,198.51,200.73,1152.87277247,200.60
2019-01-01 20:49:03.303115,198.50,200.96,1152.87277247,200.60
2019-01-01 20:50:03.363678,198.51,201.00,1152.87277247,200.60
2019-01-01 20:51:03.242314,198.50,200.94,1152.87277247,200.60
2019-01-01 20:52:03.304072,198.50,200.98,1152.87277247,200.60
2019-01-01 20:53:03.418076,198.51,200.87,1152.87277247,200.60
2019-01-01 20:54:03.317897,198.51,200.75,1130.90407254,200.60
2019-01-01 20:55:03.367269,198.51,200.94,1131.15285351,200.98
2019-01-01 20:56:03.387222,198.50,200.99,1131.15285351,200.98
2019-01-01 20:57:03.550949,198.52,203.16,1269.45508035,203.16
2019-01-01 20:58:02.706082,198.86,203.15,1269.45508035,203.16
2019-01-01 20:59:02.998464,198.74,203.15,1269.45508035,203.16
2019-01-01 21:00:03.226337,199.01,203.31,1269.45508035,203.16
2019-01-01 21:01:03.349612,199.03,203.27,1269.45508035,203.16
2019-01-01 21:02:03.353626,199.25,203.22,1269.45508035,203.16
2019-01-01 21:03:02.956996,199.24,203.20,1269.45508035,203.16
2019-01-01 21:04:03.083020,199.38,203.15,1270.17481460,203.20
2019-01-01 21:05:03.093983,199.34,203.10,1270.17481460,203.20
2019-01-01 21:06:03.196718,199.36,203.09,1270.17481460,203.20
2019-01-01 21:07:03.352833,199.07,203.18,1269.69071719,203.20
2019-01-01 21:08:03.543939,199.01,203.16,1204.87084446,199.01
2019-01-01 21:09:02.780699,199.01,203.14,1196.55315733,199.01
2019-01-01 21:10:02.773353,199.01,203.12,1196.55315733,199.01
2019-01-01 21:11:02.824341,199.05,202.97,1196.41815731,199.01
2019-01-01 21:12:02.817980,199.23,203.85,1206.03183462,203.98
2019-01-01 21:13:02.890839,199.01,203.79,1215.21814471,203.80
2019-01-01 21:14:02.601485,199.02,203.78,1190.32190363,203.80
2019-01-01 21:15:02.698406,199.01,203.78,1190.32190363,203.80
2019-01-01 21:16:02.941731,199.01,203.78,1190.32190363,203.80
2019-01-01 21:17:02.943842,199.01,203.00,1190.32190363,203.80
2019-01-01 21:18:03.051022,199.01,202.99,1190.32190363,203.80
2019-01-01 21:19:02.816592,199.01,202.99,1190.32190363,203.80
2019-01-01 21:20:02.895497,199.01,202.99,1190.85113336,199.01
2019-01-01 21:21:02.919131,199.06,202.84,1190.85113336,199.01
2019-01-01 21:22:02.855875,199.06,202.71,1190.85113336,199.01
2019-01-01 21:23:03.049127,199.06,202.55,1190.85113336,199.01
2019-01-01 21:24:03.196522,199.06,202.42,1190.85113336,199.01
2019-01-01 21:25:03.264164,199.05,201.82,1190.85113336,199.01
2019-01-01 21:26:03.422972,199.05,201.65,1190.85113336,199.01
2019-01-01 21:27:03.463202,199.08,201.65,1190.85113336,199.01
2019-01-01 21:28:02.749410,199.07,201.71,1190.85113336,199.01
2019-01-01 21:29:02.638546,199.79,201.71,1190.85113336,199.01
2019-01-01 21:30:02.691115,199.79,201.97,1190.85113336,199.01
2019-01-01 21:31:02.760989,199.79,201.96,1190.85113336,199.01
2019-01-01 21:32:02.895957,199.85,201.96,1190.85113336,199.01
2019-01-01 21:33:02.974296,199.79,201.99,1190.85113336,199.01
2019-01-01 21:34:03.096052,199.79,201.99,1190.85113336,199.01
2019-01-01 21:35:03.244758,199.08,201.99,1190.85113336,199.01
2019-01-01 21:36:03.246714,199.32,201.99,1191.89063336,199.14
2019-01-01 21:37:03.324569,199.15,201.99,1189.89063336,199.14
2019-01-01 21:38:03.365250,199.38,201.99,1189.89063336,199.14
2019-01-01 21:39:02.580609,199.14,201.99,1189.89063336,199.14
2019-01-01 21:40:02.688100,199.33,202.00,1189.89063336,199.14
2019-01-01 21:41:02.716419,199.15,201.95,1189.89063336,199.14
2019-01-01 21:42:03.509183,199.10,201.99,1189.89063336,199.14
2019-01-01 21:43:02.504658,199.08,201.95,1189.89063336,199.14
2019-01-01 21:44:02.566740,199.24,201.86,1168.56757487,199.14
2019-01-01 21:45:02.628903,199.08,201.80,1168.56757487,199.14
2019-01-01 21:46:02.682956,199.10,201.92,1164.39867174,199.14
2019-01-01 21:47:02.588232,199.10,201.98,1164.39867174,199.14
2019-01-01 21:48:02.594914,199.07,201.95,1164.39867174,199.14
2019-01-01 21:49:02.771209,199.07,201.82,1164.39867174,199.14
2019-01-01 21:50:02.791530,199.07,201.90,1164.39867174,199.14
2019-01-01 21:51:02.937847,199.07,201.98,1164.39867174,199.14
2019-01-01 21:52:03.018011,199.07,201.95,1164.39867174,199.14
2019-01-01 21:53:02.659122,199.07,201.77,1163.94867178,199.14
2019-01-01 21:54:02.721279,199.07,201.71,1164.14930748,199.07
2019-01-01 21:55:02.930031,199.07,201.59,1164.14930748,199.07
2019-01-01 21:56:03.020167,199.07,201.45,1164.14930748,199.07
2019-01-01 21:57:03.187891,199.07,201.37,1164.14930748,199.07
2019-01-01 21:58:02.796277,199.06,201.25,1143.15420230,199.06
2019-01-01 21:59:02.860992,199.06,201.22,1143.15420230,199.06
2019-01-01 22:00:02.938341,199.06,201.11,1143.15420230,199.06
2019-01-01 22:01:02.850489,199.06,201.06,1143.15420230,199.06
2019-01-01 22:02:03.071086,199.06,201.05,1143.15420230,199.06
2019-01-01 22:03:03.170050,199.06,201.05,1143.15420230,199.06
2019-01-01 22:04:03.286466,199.06,201.10,1143.15420230,199.06
2019-01-01 22:05:03.366964,199.06,201.18,1143.10420224,199.06
2019-01-01 22:06:03.453091,199.06,201.18,1143.10420224,199.06
2019-01-01 22:07:03.376785,199.06,201.18,1143.10420224,199.06
2019-01-01 22:08:03.373903,199.06,201.13,1143.10420224,199.06
2019-01-01 22:09:02.596548,199.06,201.11,1143.10420224,199.06
2019-01-01 22:10:02.975264,199.06,201.11,1143.10420224,199.06
2019-01-01 22:11:02.864016,199.06,201.08,1143.10420224,199.06
2019-01-01 22:12:02.945332,199.06,201.08,1143.10420224,199.06
2019-01-01 22:13:02.946007,199.06,203.11,1143.10420224,199.06
2019-01-01 22:14:03.006252,199.06,202.93,1143.10420224,199.06
2019-01-01 22:15:03.042530,199.00,199.06,1144.98767277,199.06
2019-01-01 22:16:03.073513,199.00,199.06,1144.98767277,199.06
2019-01-01 22:17:03.062182,199.00,199.06,1144.98767277,199.06
2019-01-01 22:18:03.101950,199.00,199.06,1140.07417276,199.00
2019-01-01 22:19:02.997292,199.00,199.06,1140.07417276,199.00
2019-01-01 22:20:03.076257,199.00,199.06,1140.07417276,199.00
2019-01-01 22:21:03.075905,199.00,199.06,1139.07417276,199.00
2019-01-01 22:22:03.257927,199.00,199.06,1139.07417276,199.00
2019-01-01 22:23:03.410111,199.00,199.06,1139.07417276,199.00
2019-01-01 22:24:03.567573,199.00,199.06,1139.07417276,199.00
2019-01-01 22:25:02.661492,199.00,199.06,1139.07417276,199.00
2019-01-01 22:26:02.622938,195.60,199.06,1139.07417276,199.00
2019-01-01 22:27:02.683228,195.60,201.41,1142.37174948,199.06
2019-01-01 22:28:02.733821,195.79,201.28,1142.37174948,199.06
2019-01-01 22:29:02.754092,196.01,201.14,1142.37174948,199.06
2019-01-01 22:30:02.806678,196.00,201.00,1142.37174948,199.06
2019-01-01 22:31:02.592095,196.01,200.91,1142.37174948,199.06
2019-01-01 22:32:02.711349,196.02,200.77,1142.37174948,199.06
2019-01-01 22:33:02.721788,196.01,200.62,1142.37174948,199.06
2019-01-01 22:34:02.827174,196.01,200.46,1142.37174948,199.06
2019-01-01 22:35:02.898013,195.60,200.35,1142.37174948,199.06
2019-01-01 22:36:02.938016,195.60,200.20,1141.83631607,199.06
2019-01-01 22:37:02.901337,195.60,200.05,1141.83631607,199.06
2019-01-01 22:38:02.845094,195.60,199.95,1141.83631607,199.06
2019-01-01 22:39:02.960896,195.61,201.88,1141.83631607,199.06
2019-01-01 22:40:02.901969,195.62,201.74,1141.83631607,199.06
2019-01-01 22:41:02.869222,195.84,201.77,1141.81475337,199.06
2019-01-01 22:42:02.961765,196.07,201.50,1141.81475337,199.06
2019-01-01 22:43:02.973362,196.07,201.30,1141.81475337,199.06
2019-01-01 22:44:02.936019,196.07,201.15,1141.81475337,199.06
2019-01-01 22:45:03.005277,195.67,200.94,1141.81475337,199.06
2019-01-01 22:46:03.005323,195.66,200.76,1141.81475337,199.06
2019-01-01 22:47:03.147964,195.70,200.61,1141.81475337,199.06
2019-01-01 22:48:02.708630,195.61,200.44,1141.81475337,199.06
2019-01-01 22:49:02.689400,195.65,201.86,1156.51335724,195.61
2019-01-01 22:50:02.733717,196.02,201.64,1156.51335724,195.61
2019-01-01 22:51:02.778335,197.48,201.51,1156.51335724,195.61
2019-01-01 22:52:02.823846,197.48,201.32,1156.51335724,195.61
2019-01-01 22:53:02.653890,197.48,201.19,1156.51335724,195.61
2019-01-01 22:54:02.734139,197.51,201.15,1156.51335724,195.61
2019-01-01 22:55:02.786313,197.51,201.15,1156.51335724,195.61
2019-01-01 22:56:02.969955,197.48,201.62,1156.51335724,195.61
2019-01-01 22:57:03.045795,196.20,201.44,1156.51335724,195.61
2019-01-01 22:58:03.248803,196.04,201.30,1156.51335724,195.61
2019-01-01 22:59:03.274407,197.39,201.18,1156.51335724,195.61
2019-01-01 23:00:03.293549,197.38,201.01,1156.51335724,195.61
2019-01-01 23:01:03.359782,197.39,200.98,1156.51335724,195.61
2019-01-01 23:02:03.344556,197.39,201.89,1156.51335724,195.61
2019-01-01 23:03:02.896004,197.39,201.72,1156.51335724,195.61
2019-01-01 23:04:02.879321,197.39,201.58,1156.51335724,195.61
2019-01-01 23:05:02.889069,196.21,201.38,1156.51335724,195.61
2019-01-01 23:06:03.255326,196.23,201.14,1156.51335724,195.61
2019-01-01 23:07:03.325602,197.42,200.96,1156.51335724,195.61
2019-01-01 23:08:03.272687,197.42,200.80,1156.51335724,195.61
2019-01-01 23:09:03.251036,197.42,201.90,1155.54549718,195.61
2019-01-01 23:10:03.273298,197.42,201.72,1155.54549718,195.61
2019-01-01 23:11:03.213321,197.42,201.57,1155.09349716,195.61
2019-01-01 23:12:03.288730,197.42,201.37,1155.09349716,195.61
2019-01-01 23:13:03.177351,196.76,201.22,1155.09349716,195.61
2019-01-01 23:14:03.278041,196.76,201.14,1155.09349716,195.61
2019-01-01 23:15:03.252587,197.85,201.13,1155.09349716,195.61
2019-01-01 23:16:03.445926,197.85,201.74,1155.09349716,195.61
2019-01-01 23:17:03.499104,197.85,201.56,1155.09349716,195.61
2019-01-01 23:18:03.543605,197.85,201.37,1155.09349716,195.61
2019-01-01 23:19:02.644413,197.85,201.92,1155.09349716,195.61
2019-01-01 23:20:02.707183,197.90,201.90,1154.12077344,195.61
2019-01-01 23:21:03.103325,197.01,201.99,1153.99478344,195.61
2019-01-01 23:22:03.113369,198.03,203.65,1163.96261738,203.67
2019-01-01 23:23:03.180856,198.36,203.79,1160.91073011,203.62
2019-01-01 23:24:03.036750,198.74,203.80,1160.91073011,203.62
2019-01-01 23:25:03.038202,200.53,203.79,1160.91073011,203.62
2019-01-01 23:26:03.078327,200.50,203.69,1160.91073011,203.62
2019-01-01 23:27:03.216492,200.50,203.59,1161.91073011,200.50
2019-01-01 23:28:03.261476,198.12,203.58,1166.61073011,200.50
2019-01-01 23:29:03.361016,198.21,203.46,1169.00536613,203.58
2019-01-01 23:30:03.432858,198.65,203.34,1169.00536613,203.58
2019-01-01 23:31:03.393999,198.85,203.29,1169.83820768,203.34
